novel_title,novel_genre,novel_writer,novel_img,novel_content,platform_kakao,나눔
왕의 데이터베이스 [단행본],fantasy,샌드페어리,https://dn-img-page.kakao.com/download/resource?kid=gpjb6/hzp2ljeoBI/fshl2x9ltlEvpkDNdD13MK&filename=th3,"고블린 광부도 인정하는 최고의 곡괭이 마스터 카엘,
검열관으로부터 마물들을 보호하다 모든 것을 잃게 되고.
위기의 순간, 마물이 전한 유물을 입안에 넣고 삼키자...!

‘[파괴된 대상의 ‘육신’을 확인.] [최대 적합자일 확률 100%.]’
‘[다운로드 완료.] [킹스 메이커 프로그램, ‘리스토어’ 시작.]’

용사에게 죽은 마왕의 파편이 몸속에 깃들었다!
게다가 파편을 계승한 내가 용사 후보생이라니?

마왕이 남긴 데이터베이스, 세계에 의해 간택된 용사 후보직.
상반된 길을 품은 카엘의 복수와 끝없는 성장.",https://page.kakao.com/content/58952362?tab_type=about,나눔
악당 가문의 마법 천재 [단행본],fantasy,사라미르,https://dn-img-page.kakao.com/download/resource?kid=4Cq7s/hzp2i0321p/WNNKqkeykX6WATe6qeQvA1&filename=th3,악명 높은 게임 속 망나니 후계자가 되었다.,https://page.kakao.com/content/58937613?tab_type=about,나눔
경이로운 군주 선조대왕 일대기 [단행본],fantasy,교산(蛟山),https://dn-img-page.kakao.com/download/resource?kid=cBXdD/hzp2nuD9oZ/VZ7wANQXAibo9Dekkmghs0&filename=th3,"조선 최악의 암군 선조
각성하고 명군이 되어 볼까!",https://page.kakao.com/content/58981003?tab_type=about,나눔
현대화기로 즐거운 영주 생활 [완결],fantasy,시커님,https://dn-img-page.kakao.com/download/resource?kid=dclFQB/hyVkJgxUHL/05U7nidiXbeHxlwhHLkduK&filename=th3,"원래 세계가 멈춰버렸다. 계속되는 고독, 죽어도 고독 속으로 회귀할 뿐이다.
셀 수 없는 시간, 홀로 외로움에 미쳐갔다.

갑자기 나타난 포탈, 포탈과 이어진 이세계.
다시 시작되는 인연. 소중한 이들.
외로움 끝, 이세계에서 즐거운 생활 시작

원래 세계는 멈춰버렸지만, 물건을 옮길 수 있었다. 
고기와 쌀, 총과 유탄 발사기, 트랙터와 포크레인, 현대전차까지.
다시는 외롭지 않기 위해서 준비하고 처리하고 누린다.",https://page.kakao.com/content/56729204?tab_type=about,나눔
광복군 항공대의 르메이 [완결],fantasy,[은하]백호,https://dn-img-page.kakao.com/download/resource?kid=bTYL7X/hzp2lpyFql/8YAZpk6qivltz9kxP2en51&filename=th3,광복 후 분단되지 않은 대한민국을 위해서 노력해 나가는 내용입니다.,https://page.kakao.com/content/58660320?tab_type=about,나눔
환생 나노 군주 [단행본],fantasy,pacar,https://dn-img-page.kakao.com/download/resource?kid=kefCr/hzp2lwFBOB/gkuqcuZsNheMKrNsmzA2Gk&filename=th3,"""특전사 중사 출신 지현. 사격, 태권도 유단자인 그가 첨단 연구소에 경호원으로 취직했다가,
어느 날 무장 괴한이 침투하고, 연구물을 지키려는 이 박사에 의해 원하지 않는 ‘바이오 나노 칩 인공지능 시스템’을 주입 받는다.
그리고 괴한의 총에 맞아 죽었다.
그런데 깨어난 곳은 전혀 다른 세상. 그와 같이 따라온 인공지능 시스템.

“너를 나노라고 부르겠다.”
그의 새로운 삶이 시작된다.""",https://page.kakao.com/content/58900088?tab_type=about,나눔
아포칼립스의 소드마스터 [연재],fantasy,글손실,https://dn-img-page.kakao.com/download/resource?kid=c6EpNs/hzmU1oe9z6/R4NVZ59qZSuVFbq2JF9N11&filename=th3,종말은 취미로 집에 풀 플레이트 아머와 롱소드를 수집해놓는 서양검술 오타쿠에게도 닥쳐왔다.,https://page.kakao.com/content/58904383?tab_type=about,나눔
사이코 여왕의 대영제국 [완결],fantasy,스플렌더,https://dn-img-page.kakao.com/download/resource?kid=0J16O/hzp2impRCi/xUAy1ro1LALlkATvCkl4kk&filename=th3,"대항해 시대, 16세기 영국의 메리 여왕이 되었다.

""블러디 메리라고 부르고 싶으면 부르라지. 그 이름에 어울리는 미친년이 되어줄테니.""",https://page.kakao.com/content/58903200?tab_type=about,나눔
만렙 뉴비,fantasy,이등별,https://dn-img-page.kakao.com/download/resource?kid=enhon/hzmU1oipD9/BgDVbn3O0kTZoXQNLEFruk&filename=th3,"전 차원의 최고수들이 전부 모인 세상.
다섯 명 중 세 명이 천하제일인 출신에, 심심하면 보이는 게 고금제일인.
지나가는 평범한 고블린의 레벨도 90이 넘어가는 미친 세상.
아스가르드, 혹은 천외천(天外天)이라 불리는 곳.
괴물들투성이인 이곳에서, 불칸의 새 여정이 시작된다.",https://page.kakao.com/content/58932510?tab_type=about,나눔
환생포식자,fantasy,이등별,https://dn-img-page.kakao.com/download/resource?kid=drLGnJ/hzmU3GlvRl/xuSqAR7eWCbsTbbGGpMkIK&filename=th3,"그곳은 지독히도 불운했던 무림이었다.
그러나 이번에는 달랐다.
두 번째 환생.
드디어, 차민준 앞에 특급 기연이 떨어졌다.

[고유 능력 ‘포식(EX급)’이 부여되었습니다]

꼬르륵-

&lt;환생 포식자&gt;

마음껏 포식하고 모조리 흡수하라!
그리하여 최강으로 거듭나라!",https://page.kakao.com/content/58925652?tab_type=about,나눔
미친 재능의 마도사,fantasy,이등별,https://dn-img-page.kakao.com/download/resource?kid=lm56V/hzp2n9a3wV/O4J0YjXDCC1tLhhtRlnF81&filename=th3,"악마의 재능을 가진 냉정, 비정, 무정한 마도사.

자신을 가로막는 것들을 거침없이 치워 버리며 나아가는 제이의 이야기.",https://page.kakao.com/content/58931970?tab_type=about,나눔
내 근력 스탯은 20억,fantasy,달까기,https://dn-img-page.kakao.com/download/resource?kid=b01Dxi/hzp2gB9KX9/Cs9UUyld5m5dknRkD8uetK&filename=th3,"비참하고 고된 삶을 살던 농노 칼스.

평소처럼 노역을 하던 어느 날, 쇳조각을 주웠다.

[근력 스탯 1을 흡수하셨습니다.]

낯선 소리를 듣게 된 그날 이후, 전생을 각성했다.

이제 그는 농노가 아닌 성자이자 현자이며, 사기꾼으로 거듭나게 되는데.

그런 그에게 간 크게도 시비를 거는 기사가 있었다.

“놈! 무슨 짓을 한거냐? 이런 사술을 쓰다니.”

“어떻게 되긴 이 새끼야, 잘 들어라. 내 스탯이 3억 5천…… 음. 잠시만.”

칼스는 가슴께를 들춰보고 다시 숫자를 불러주었다. 기사는 황당한 표정으로 물었다.

“뭐? 그게 무슨 미친 소리냐?”

“모르면 죽어라!”",https://page.kakao.com/content/58916539?tab_type=about,나눔
꿈을 통해 영웅이 되다!,fantasy,리치판다,https://dn-img-page.kakao.com/download/resource?kid=hiuxP/hzb7sDdw0Y/0hmj4KV6m1Rt2iCrVhidk1&filename=th3,"꿈을 통해 인간을 세뇌시켜 세계를 지배하려는 천황! 
그의 음모에 맞설 수 있는 유일한 존재 한비화!
꿈을 통해 삼국지의 제갈량과 두뇌싸움을 하고
지옥에서 수련하며 악마들을 부하로 삼고
가상현실게임을 통해 세상을 구원하고자 한다!",https://page.kakao.com/content/58222097?tab_type=about,나눔
"닥터, 조선 가다",fantasy,한산이가,https://dn-img-page.kakao.com/download/resource?kid=GLiEv/hzp2hHQOJ3/FtkSOSYCOEOZHaUAkTmTsk&filename=th3,"자타공인 대한민국 최고의 외과 의사, 백강혁.
의문의 그림을 만지고 난 후 조선에 떨어졌다.",https://page.kakao.com/content/58921189?tab_type=about,나눔
1대1의 신(神) [단행본],fantasy,고타마™,https://dn-img-page.kakao.com/download/resource?kid=TpGJ1/hzp2lKcVz5/uUZNktaK5xBVIDMubVPmUk&filename=th3,"무신의 배려로 탄생한 가상현실의 대전격투 게임.

이길수록, 현실에서 강해진다. 그것도 끝없이!

‘무결점의 제왕’으로 불리던 올드 게이머 채상호가

잃어버린 삶을 되찾기 위해, 치열한 계급전에 참여한다.",https://page.kakao.com/content/58900065?tab_type=about,나눔
재벌삼국지 : 현질 과금전,fantasy,별그림자,https://dn-img-page.kakao.com/download/resource?kid=bEkxuw/hzmU2HqZig/OKJ8Pwr0r0XX5OrujYe9Nk&filename=th3,"삼국지를 세 번 읽지 않은 자와는 인생을 논하지 말라 했으니
삼국지 게임을 하다 삼국세계로 떨어진 유영.
초갑부 현질러의 위엄을 보여 주마.",https://page.kakao.com/content/58911716?tab_type=about,나눔
VVIP 영주님의 품격,fantasy,수업중필담,https://dn-img-page.kakao.com/download/resource?kid=sngah/hzmU19pRbf/ka5HqokARrCNqErWQ4saJ0&filename=th3,"현질을 하지 않고도 최고가 될 수 있는 게임이라며?
신현우는 P2W로 변해버린 게임에 분노하며 돈을 쓰지 않고도 할 수 있는 공략을 게시한다.
그런데 내가 왜 VVIP죠? 
떠나려던 유저들 발길 돌려 게임 매출은 급상승.
게임사는 마케팅을 위해 신현우에게 VIP등급을 넘는 VVIP등급을 준다.
그렇게 처참히 실패한 복수에 속이 상해 술 한잔 했더니 갑자기 게임 속 엑스트라 영주 아인으로 빙의?
아무리 봐도 게임처럼 전쟁 터지기 일보 직전인데 어디에도 의지할 곳이 없다.
빙의한 몸에 따라온 고객 만족 서비스의 끝판왕, VVIP 혜택을 제외하고는!

- VVIP 출석 체크가 완료되었습니다.

살아남고 싶다면 VVIP 혜택을 적극적으로 활용하라.
명심해라 P2W, VVIP는 절대 패배하지 않는다!
VVIP의 품격을 깨닫게 해주마.",https://page.kakao.com/content/58823206?tab_type=about,나눔
아카데미의 이레귤러가 되었다 [완결],fantasy,대격크,https://dn-img-page.kakao.com/download/resource?kid=PIcxH/hzacbJwjId/WgmdlgtZwbP8stNSUAX621&filename=th3,"내가 해금한 99개의 업적들.

그것들이 모두 특전이 되었다.

(아카데미, 헌터, 아포칼립스물)",https://page.kakao.com/content/57656812?tab_type=about,나눔
SSS급 리커버리 마도사,fantasy,고건도,https://dn-img-page.kakao.com/download/resource?kid=bOxvza/hzp2mPRqbq/yN0C0AqgASbxTtlVCZ3so1&filename=th3,"F급 각성자, 짐꾼 최건우.

현실에서 헌터로서는 쓸모 없던 완전기억능력이 전생인 마도사 로한의 기억과 함께 최강의 마도사가 되어 돌아온다. 

뭐든지 원래 상태로 돌려버리는 복원.
다친 상처도,
망가져버린 장비도,
심지어 완전기억능력과 함께 마법도 보는 즉시 습득해버리는 미친 사기능력까지…

두 세상을 멸망으로 이끄는 탑의 비밀과 재앙 지금부터 낱낱이 파헤쳐주마!",https://page.kakao.com/content/58896169?tab_type=about,나눔
귀환 용사가 너무 강함 [완결],fantasy,가늘비,https://dn-img-page.kakao.com/download/resource?kid=cMeSli/hzhOdALvRW/wyC7vHmK4FoKDElkXlBZJK&filename=th3,"마신을 쓰러뜨린 최강의 검사.
그가 수인족 대마법사와 함께 지구로 돌아왔다.",https://page.kakao.com/content/58853159?tab_type=about,나눔
300년만에 돌아온 용사 [완결],fantasy,글로틴,https://dn-img-page.kakao.com/download/resource?kid=bUiIm3/hzhOhXsX4d/Ly2AwAK9CLqXhuRwku7n8k&filename=th3,"세상을 구했던 용사가 다시 돌아왔다.

그런데 어딘가 좀 이상하다.",https://page.kakao.com/content/58853277?tab_type=about,나눔
무인전성시대,fantasy,샵나이프,https://dn-img-page.kakao.com/download/resource?kid=cWEtaG/hzb7t9yMWa/QTGG98uG3XbE2kxE9jWNQ1&filename=th3,"서기 2024년, 세상은 한 대과학자의 손에 의해 하루아침에 바뀌어버렸다. 

대량의 영기(靈氣)가 넘쳐흐르면서 모든 사람이 수련에 정진하는, 
이른바 신기원(新紀元)의 시대가 열리게 된 것이다. 

그리고 신기원 33년, 어린 시절 불세출의 천재라고 불렸으나
알 수 없는 이유로 폐물이 된 초우의 힘이 16년 만에 각성한다. 

이제 오랜 세월 동안 때를 기다려온 젊은 고수가 
비로소 이빨을 드러내며, 화려한 날개를 펼치려 한다. 
자신을 위해, 가문의 영광을 위해, 그리고 사랑하는 사람을 지키기 위해.",https://page.kakao.com/content/57943706?tab_type=about,나눔
천재 플레이어가 되었다,fantasy,제네럴K,https://dn-img-page.kakao.com/download/resource?kid=bpeHvv/hyZ8vLZuzA/Vy5kLokuYPlQFipXnofsW1&filename=th3,"21세기 최고의 인기 AOS 게임 중 하나인 '리그 오브 필드'.
평소처럼 게임을 즐기던 수민은 대리로 티어를 올린 게 분명한 상대편 정글러에게 같은 정글러로서 점잖게 조언을 해줬지만, 상대방은 그게 아니었나 보다.
게다가 더 큰 문제는 상대방이 이계의 전장의 스카우터였다는 것!
수민은 난데없이 이계의 전장에 병사로서 소환되어 목숨을 건 사투를 하는 처지에 놓이고 만다.

""이거... 리그 오브 필드랑 똑같잖아?""

자신이 인생을 바친 게임과 똑 닮아 있는 전장.
병사에서 영웅으로, 영웅이 된 이후로는 더 높은 티어를 향해!
집으로 돌아가기 위해 영웅으로서 전장에 나서는 수민.
반드시 전장의 정점에 서서 집으로 돌아가겠다!",https://page.kakao.com/content/57404365?tab_type=about,나눔
공작가의 역대급 신동 [단행본],fantasy,체나,https://dn-img-page.kakao.com/download/resource?kid=bQAtUz/hzp2gWmvsV/h1B6XzPlWansMQWdKGweak&filename=th3,"이계에 소환되어, 제국의 사냥개로 일평생을 바쳐야 했던 지구의 SSS급 헌터, 한성.
토사구팽 끝에 목숨을 잃고, 작센 공작 가문의 장남 ‘데일’로 환생한다.
대륙 제일의 흑마법사이자, 흑색 마탑의 정점에 군림하는 ‘흑색공’의 아들로서.

‘내 손으로 제국을 무너뜨린다.’

검과 마법, 그리고 사령술.
전생의 지식과 능력을 바탕으로, 공작 가의 천재 신동으로 거듭나는 데일.
그 재능의 끝은 어디인가. 그의 거침없는 행보가 지금 시작된다!",https://page.kakao.com/content/58875850?tab_type=about,나눔
마족답게 사는 법,fantasy,딧싱,https://dn-img-page.kakao.com/download/resource?kid=VckcK/hyQ9UAmpoW/Ts0RzadWx6bS8QbSrptkE1&filename=th3,"""저보고 아카데미에 들어가란 말씀이십니까?""

80살도 안 된 어린 나이(?)에 마계의 5장로 자리에 오른 루시어스.
그런 그에게 어느 날, 마왕의 명령이 내려온다.

“5장로는 유능하니 이번 기회에 전도유망한 학생을 키워 주면 좋겠어. 어떤가?”

마계의 장로인 자신이 삐약삐약, 병아리 신입생들과 같이 아카데미에 다니라는 청천벽력 같은 소식!
그것도 자신의 정체가 들키면 안 된다는 지독한 조건까지 걸린 명령이었다.
거부할 새도 없이, 아카데미에 강제 입학하게 된 루시어스.

‘앞으로 여기서 1년…….’

과연 루시어스는 자신의 정체를 들키지 않고 무사히 졸업할 수 있을 것인가.",https://page.kakao.com/content/55229483?tab_type=about,나눔
조선은 내가 찜했습니다,fantasy,별빛꿈,https://dn-img-page.kakao.com/download/resource?kid=ABrzR/hzhOnDjiU3/UKne4HRCvd461ASz926qFK&filename=th3,"전역하고 취업을 위해 공부를 하던 도중
정신을 차리고 보니 연해주다",https://page.kakao.com/content/58791409?tab_type=about,나눔
힘 마스터 [단행본],fantasy,강철민,https://dn-img-page.kakao.com/download/resource?kid=gRtgG/hzp2kEqnK8/WqtqEk5GcjWpMPi7EDWkB0&filename=th3,"진정한 통쾌함이란?
모든 것들을 초월하는 압도적인 힘!
그 무엇도 힘 마스터 명후의 앞길을 가로막을 수 없다!
답답함을 시원하게 뚫어줄 본격 게임 판타지가 찾아온다!",https://page.kakao.com/content/58853091?tab_type=about,나눔
차원 보따리상입니다만 [단행본],fantasy,꾸찌꾸찌,https://dn-img-page.kakao.com/download/resource?kid=VXSdB/hzhOlemWu1/Y5cbl76yKuLGrMgLZZJ7nK&filename=th3,"작은 던전을 소유한 길드장, 정운호
친구의 배신으로 목숨을 잃었던 그날
차원을 이동하는 보따리상으로 각성하다!

[관세 지불 가능한 목록입니다.]
[골드리안 마나 심법 15pt]
[짝퉁 비아그라 20pt]
…….

에론 대륙에는 과학과 기술을 전파하고
지구에서는 강력한 헌터로 거듭나는 정운호
그의 맛깔나는 일대기가 펼쳐진다!",https://page.kakao.com/content/58722518?tab_type=about,나눔
얼어붙은 심장의 아이,fantasy,달월,https://dn-img-page.kakao.com/download/resource?kid=OL3wa/hzhOi8PyfY/f3Ef79rrm4mrqwWFctsoH1&filename=th3,"척박한 북부 설원 지역에서 살아나가던 평범한 소년.
부모님이 의문의 존재에게 살해 당하는 급작스러운 사건을 시작으로 인생의 큰 변화를 겪게 된다.

그 사건 뒤로 생겨난 폭발적인 힘과 이유 모를 불치병.
당시 기억 나는 것은 사신과도 같던 의문의 존재의 모습과 그 존재가 남긴 말 뿐이었다.

'어차피 넌 1년을 못 넘기고 죽을 거다.'

졸지에 시한부 판정을 받은 소년은 코웃음을 치며 운명을 거스르고자 한다.

마법과 살인이 난무하는 암흑의 시대. 
죽음에 맞서는 소년의 성장과 여정.
그리고 죽음과 마법의 뒤에 숨겨진 비밀까지...",https://page.kakao.com/content/58036047?tab_type=about,나눔
